9,"Домашнее задание: изучи Должностную инструкцию официанта 
с раздела ""Описание должности"" до раздела (включительно) ""Важные правила в работе Официанта""
 
",https://docs.google.com/document/d/1GSDA8L03VQ83_jbRN6gPv2QtjNrIWvX3UYbRrBIRQkQ/edit?usp=sharing ,,FALSE
10,"Вопросы по домашнему заданию. Запиши в колонке справа ""Вопросы к изученному материалу""",,,FALSE
,День 2 (полный день)
11,Открытие кофейни,,,FALSE
12,Выполнение задач по чек-листу ,"Чек-лист Самокиша
Чек-лист Тургенева 
Чек-лист Луговая","Выбери чек-лист кофейни по тому адресу, на котором ты находишься ",FALSE
13,Прием утренних гостей ,,,FALSE
14,Вопросы к Бариста по изученным разделам в Должностной инструкции,,,FALSE
15,Начало работы с кассой при единичных заказах под присмотром Бариста,,,FALSE
16,"Изучи Должностную инструкцию Официанта, раздел ""Твои обязанности""",,Данный пункт выполняется при отсутствии гостей,FALSE
17,"Запиши вопросы по разделу ""Твои обязанности"" в колонке справа ""Вопросы к изученному материалу""

Задай вопросы Бариста",,,FALSE
18,Закрытие чек-листа полный день ,,,FALSE
19,"В конце второго ознакомительного дня свяжись с Шеф-бариста, сообщи ему обратную связь по второму дню",,,FALSE
20,Домашнее задание: изучи Составы продукции,https://docs.google.com/spreadsheets/d/1J5BXZjLnAF3amAw02xH4MTYN5bPg9IwqOwnxqWBDJR4/edit?usp=sharing ,На изучение таблицы с составами дается 9 дней ,FALSE
21,"Вопросы по домашнему заданию. Запиши в колонке справа ""Вопросы к изученному материалу""",,,FALSE
22,Домашнее задание: изучи Регламент по работе с кассой ,https://docs.google.com/document/d/1lXSob-TnKhsFm6Onbmh4oTKSkqVdXrpCGsPhuNG11YQ/edit?tab=t.0#heading=h.l7ffmcxjwjgv,,FALSE
23,"Вопросы по домашнему заданию. Запиши в колонке справа ""Вопросы к изученному материалу""",,,FALSE
,День 3 (полный день)
24,Открытие кофейни,,,FALSE
25,Выполнение задач по чек-листу ,"Чек-лист Самокиша
Чек-лист Тургенева 
Чек-лист Луговая","Выбери чек-лист кофейни по тому адресу, на котором ты находишься ",FALSE
26,Прием утренних гостей,,,FALSE
27,"Вопросы к Бариста по изученному материалу:
• Должностная инструкции
• Составы продукции
• Регламент по работе с кассой",,Задай вопросы по изученному материалу за прошлый день,FALSE
28,"Проясни у Бариста составы напитков и запиши себе, чтобы знать что предлагать гостю",,В течении дня узнай у Бариста в устном формате объяснения меню всех напитков. А также узнай как и что предлагать гостю исходя из его запроса,FALSE
29,Закрытие чек-листа полный день ,,,FALSE
30,Домашнее задание: изучи Составы продукции,https://docs.google.com/spreadsheets/d/1J5BXZjLnAF3amAw02xH4MTYN5bPg9IwqOwnxqWBDJR4/edit?usp=sharing ,Продолжение изучения составов продукции,FALSE
31,"Вопросы по домашнему заданию. Запиши в колонке справа ""Вопросы к изученному материалу""",,,FALSE
32,Домашнее задание: изучи Регламент по работе с кассой ,https://docs.google.com/document/d/1lXSob-TnKhsFm6Onbmh4oTKSkqVdXrpCGsPhuNG11YQ/edit?tab=t.0#heading=h.l7ffmcxjwjgv,Продолжение изучения регламента по работе с кассой,FALSE
33,"Вопросы по домашнему заданию. Запиши в колонке справа ""Вопросы к изученному материалу""",,,FALSE
,День 4 (полный день)
34,Открытие кофейни,,,FALSE
35,Выполнение задач по чек-листу ,"Чек-лист Самокиша
Чек-лист Тургенева 
Чек-лист Луговая","Выбери чек-лист кофейни по тому адресу, на котором ты находишься ",FALSE
36,Прием утренних гостей,,,FALSE
37,"Вопросы к Бариста по изученному материалу:
• Составы продукции
• Регламент по работе с кассой",,Задай вопросы по изученному материалу за прошлый день,FALSE
38,Самостоятельная работа с любым потоком гостей под присмотром Бариста ,,,FALSE
39,"Разбор наличия продукции на полках: кофе, чай, шоколад",,"Задай вопросы Бариста по продукции зерна, чаю, шоколада",FALSE
40,Закрытие чек-листа полный день ,,,FALSE
41,Домашнее задание: изучи Составы продукции,https://docs.google.com/spreadsheets/d/1J5BXZjLnAF3amAw02xH4MTYN5bPg9IwqOwnxqWBDJR4/edit?usp=sharing ,Продолжение изучения составов продукции,FALSE
42,"Вопросы по домашнему заданию. Запиши в колонке справа ""Вопросы к изученному материалу""",,,FALSE
,Дни с 5 по 9 (полные дни)
43,Открытие кофейни,,,FALSE
44,Выполнение задач по чек-листу ,"Чек-лист Самокиша
Чек-лист Тургенева 
Чек-лист Луговая","Выбери чек-лист кофейни по тому адресу, на котором ты находишься ",FALSE
45,Прием утренних гостей,,,FALSE
46,Самостоятельная работа с любым потоком гостей под присмотром Бариста ,,,FALSE
47,Закрытие чек-листа полный день 
48,Домашнее задание: Продолжение изучения таблицы по составам ,https://docs.google.com/spreadsheets/d/1J5BXZjLnAF3amAw02xH4MTYN5bPg9IwqOwnxqWBDJR4/edit?usp=sharing ,,FALSE
,День 10 (полный день)
49,Сдача экзамена Шеф-бариста по Составам продукции ,,,FALSE
50,Сдача экзамена Шеф-бариста по меню Напитков,,,FALSE
51,Сдача экзамена Шеф-бариста по Должностной инструкции Официанта,,,FALSE
52,Сдача экзамена Шеф-бариста по Регламенту по работе с кассой,,,FALSE
53,"После сдачи всех экзаменов, вступай в рабочие чаты",https://docs.google.com/spreadsheets/d/1pRFiKE3Ll6jTogDU-dgLgv2yKpNnMjxbJlwloBI4P-g/edit?usp=sharing,"Для того, чтобы получить доступ к чатам – свяжись с Шеф-бариста "
,,,,FALSE
,,,,FALSE
,,,,FALSE
,,,,FALSE
,,,,FALSE

,,,,FALSE
,,,,FALSE
,,,,FALSE
,,,,FALSE
,,,,FALSE

,,,,FALSE
,,,,FALSE
