
,,"Проверить товарную витрину (стеллажи) – все позиции стоят ровно  с примерно одинаковым расстоянием друг к другу
А также проверить выкладу – все позиции стоят строго по ротации
пример стеллаж 1 
пример стеллаж 2",TRUE
,,"Наполнить органайзеры с расходниками для гостей: сахар в стиках, трубочки, салфетки, размешиватель",TRUE
,,"Пополнить зону гриля на наличие расходных материалов, протереть от крошек",TRUE
,,Витрина: протереть внутри и снаружи,TRUE


,, ЧЕТВЕРТЫЙ  РАБОЧИЙ ДЕНЬ  РАННЕРА
,начало смены ,Подмести летнюю площадку,TRUE
,,Расставить мебель на летней площадке (индивид. обсуждать с Бариста),TRUE
,,"Проверить, чтобы не шатались столы на летней площадке",TRUE
,,"Протереть мебель (лавочки, столы, стулья) и подстолья / ножки стульев от пыли (на летней площадке и в зале)",TRUE
,,Подмести и помыть лестницу,TRUE
,,Протереть входную дверь и дверную ручку с внешней и внутренней стороны,TRUE

,середина смены,Проверить витрину на чистоту: протереть снаружи при необходимости,TRUE
,,Проверить выкладку витрины на аккуратность и красивую расстановку позиций – пример ,TRUE
,,Наполнить расходники для гостей (органайзер),TRUE
,,Протереть кофейные стеллажи и упаковки зерна. Проверить ротацию упаковок,TRUE

,обязательно проверить,"Протереть деревянные полки за баром с расходниками, полки с дрипами, банками чая, сиропами. А также протереть банки чая и бутылки сиропов",TRUE
,,"Убраться в коробках с расходниками:
* коробка с расходниками за баром , сахар стиком
* коробка с крышками на складе
* коробка со стаканами бабл под ледогенератором 
(1 р/ 2 нед как будет инвентаризация)",TRUE
,,Протереть гостевую столешницу,TRUE
,,Помыть раковину за баром. Отмыть стену от пятен у раковины,TRUE
,,"Микроволновка: протереть/помыть внутри и снаружи от пятен.
Стол за баром протереть, расставить всё аккуратно, убрать что не нужно на подходящее место",TRUE

,в течение дня (проверять каждый час в зависимости от загруженности),"Проверка летней площадки не менее, чем раз в 1 ч",TRUE
,,"Наполнить зону бара на продажу гостям: сок, вода 0,5, батончики",TRUE
,,"Проверить товарную витрину (стеллажи) – все позиции стоят ровно  с примерно одинаковым расстоянием друг к другу
А также проверить выкладу – все позиции стоят строго по ротации
пример стеллаж 1 
пример стеллаж 2",TRUE
,,"Наполнить органайзеры с расходниками для гостей: сахар в стиках, трубочки, салфетки, размешиватель",TRUE
,,"Пополнить зону гриля на наличие расходных материалов, протереть от крошек",TRUE
,,Витрина: протереть внутри и снаружи,TRUE
